ikhotho,P
eyaneliswa,V
bona,CONJ
akakghoni,V
ukunikela,V
ngemvumo,N09
efunekako,LOC
.,PUNCT
,
Qinisekisa,V
iforomo,DEM
nomabhalana,N01
wekhotho,LOC
bewulilethe,V
.,PUNCT
,
Umabhalana,V
uzakuthumela,V
isibawo,N
sakho,POS07
kumarhastrada,LOC
ozakubeka,V
ilanga,N05
lokobana,N
ubuye,V
ekhotho,LOC
khona,CONJ
isibawo,N
sakho,POS07
sizakutjhejwa,V
.,PUNCT
,
Umarhastrada,N
godu,IDEOPH
uzakulungisa,V
isaziso,N07
sokwazisa,V
umtlhorisi,N
ngomlayo,N
wokuvikelwa,V
nokobana,ADV
eze,REL04
nini,ADV
ekhotho,LOC
.,PUNCT
,
Ngemva,P
kokuvela,V
ekhotho,LOC
",",PUNCT
umarhastrada,N
anganikela,V
ngomlayo,N
wokuvikelwa,V
.,PUNCT
,
Kungebangalani,COP
kufanele,V
uzitlolise,N
?,PUNCT
,
ukwenza,V
umsebenzi,N01
wesiphrofetjhinali,LOC
,
ukusebenzisa,V
igama,N05
langokomthetho,COP
nethayithili,P
ethi,V
sosayensi,POS
wemvelo,N09
namkha,CONJ
ukugadangisa,V
isirhunyezo,N
esibekiweko,LOC
ngemva,P
kwegama,N05
lakho,POS05
(,PUNCT
isibonelo,N07
",",PUNCT
Pr.Sci.Nat.,N
),PUNCT
,
ukusebenza,V
ngokubonisana,V
,
ukufumana,V
ubujamo,N
besiphrofetjhinali,REL
nokuzibandakanya,V
emivuzweni,N04
enikelwa,V
ziinkhungo,N
zeemali,POS
,
ukuthabela,V
ukusekelwa,V
mkhandlu,N03
nesiqinisekiso,N07
esingathathi,V
hlangothi,N
mayelana,V
nekghono,COP
lakho,POS05
,
ukuvikela,V
nokuqinisa,V
umsebenzi,N01
wesiphrofetjhinali,LOC
.,PUNCT
,
Khuyini,P
iimfuneko,ADV
zokuzitlolisa,V
?,PUNCT
,
nasiya,V
ekuzitloliseni,V
njengososayensi,P
wemvelo,N09
wesiphrofetjhinali,LOC
-,PUNCT
idigri,P
namkha,CONJ
idiploma,N
yeminyaka,N04
emi-4,REL
kanye,ADV
nelemuko,P
leminyaka,N04
emithathu,ADJ04
,
nasiya,V
ekuzitloliseni,V
njengososayensi,P
wemvelo,N09
ofuna,V
umsebenzi,N03
-,PUNCT
idigri,P
namkha,CONJ
idiploma,N
yeminyaka,N04
emi-4,REL
ngaphandle,ADV
kwelemuko,POS
,
nasiya,V
ekuzitloliseni,V
njengososayensi,P
wemvelo,N09
oqinisekisiweko,N
-,PUNCT
idigri,P
namkha,CONJ
idiploma,N
yeminyaka,N04
emi-3,PUNCT
nelemuko,P
lomnyaka,N11
munye,ADJ01
.,PUNCT
,
Amahlangothi,N
wokuzitlolisa,POS
angendlela,N09
elandelako,REL
:,PUNCT
,
USosayensi,V
wemVelo,N09
wesiPhrofetjhinali,LOC
(,PUNCT
Pr.Sci.Nat.,N
),PUNCT
,
USosayensi,V
wemVelo,N09
oFuna,V
umSebenzi,N01
(,PUNCT
Cand.Sci.Nat.,N
),PUNCT
,
USosayensi,V
wemVelo,N09
oQinisekisiweko,N
(,PUNCT
Cert.Sci.Nat.,N
),PUNCT
,
Itshwayo,COP
lebhizinisi,N05
ligama,V
lomkhiqizo,N03
",",PUNCT
isilogeni,N
namkha,CONJ
i-logo,P
.,PUNCT
,
Litjengisa,V
umsebenzi,N03
namkha,CONJ
ipahla,N09
yomuntu,N01
othileko,REL
begodu,ADV
lenza,V
bonyana,CONJ
ipahla,N09
namkha,CONJ
umsebenzi,N01
loyo,DEM03
uhluke,V
kuneminye,ADV
eyenziwa,V
ngabanye,ADV
.,PUNCT
,
Iimbonelo,N
ngilezi,V
:,PUNCT
,
Igama,N05
lerhwebo,P
:,PUNCT
Standard,P
Bank,COP
,
Isilogeni,LOC
:,PUNCT
"""",PUNCT
Simpler,N
",",PUNCT
Better,N
",",PUNCT
Faster,N
"""",PUNCT
(,PUNCT
Standard,P
Bank,COP
),PUNCT
,
Ilogo,N
:,PUNCT
Itshwayo,COP
lokugwala,V
lakwa-Nike,V
"elingu-""v""",P
",",PUNCT
namkha,CONJ
"u-""M""",DEM
wakwa-MacDonalds,V
,
Ijamo,N
elehlukileko,POS
:,PUNCT
Ibhodlelo,N
le-Coca,DEM
Cola,V
,
Igama,N05
lebhizinisi,N05
ligama,V
namkha,CONJ
ihlanganisela,V
yamagama,N06
(,PUNCT
isib.,N
.,PUNCT
i-Kentucky,N
Fried,N
Chicken,V
),PUNCT
.,PUNCT
,
Isilogeni,LOC
mumutjho,POS
omncazana,N03
bese,V
kuthi,V
i-logo,N
kuba,V
litshwayo,REL
namkha,CONJ
isithombe,N07
esihlukileko,N
.,PUNCT
,
Zinikela,V
ngokuqaleka,V
okuhlukileko,REL
emakethe,N09
/,PUNCT
lapho,CONJ
zithengiswa,V
khona,PRON15
",",PUNCT
begodu,ADV
zingasebenza,V
emkhiqizweni,N03
namkha,CONJ
emsebenzini,N03
eziwenzako,POS
.,PUNCT
,
Nasele,ADV
itshwayo,COP
lebhizinisi,N05
(,PUNCT
igama,N05
lebhizinisi,N05
",",PUNCT
isilogeni,N
namkha,CONJ
i-logo,N
),PUNCT
litlolisiwe,V
",",PUNCT
akasekho,COP
omunye,ADJ01
ongasebenzisa,REL
itshwayo,COP
lelo,DEM02
namkha,CONJ
elifana,V
nalo,ADV
.,PUNCT
,
Lokho,DEM02
nangekwenzeka,V
",",PUNCT
kungathathwa,V
amagadango,N
womthetho,N03
.,PUNCT
,
Khe,V
kwaba,V
nemilandu,N04
yekhotho,LOC
yabantu,N02
abaphezulu,ADV
eSewula,ADV
Afrika,LOC
ngesikhathi,N07
i-MacDonalds,POS
(,PUNCT
USA,N
),PUNCT
idosela,N
ekhotho,LOC
isitolo,N07
sokudla,V
esiseSewula,V
Afrika,LOC
ebesisebenzisa,REL
itshwayo,COP
elifanako,P
"laka-""M""",DEM
.,PUNCT
,
Thintana,V
noCompany,N
and,LOC
Intellectual,N
Property,N
Registration,LOC
Office,V
.,PUNCT
,
Thola,N
iforomo,DEM
TM1,DEM
ulizalise,V
libe,V
kathathu,ADV
.,PUNCT
,
Amakhophi,N06
amabili,ADJ06
azakusetjenziswa,V
li-ofisi,V
bese,V
kuthi,V
lesithathu,POS05
lithathwa,V
nguwe,PRON02
njengesitjengiso,P
sokobanyana,POS
usenzile,V
isibawo,N
.,PUNCT
,
Bhadela,V
imali,N09
yokutlolisa,POS
nasele,ADV
ubuyisela,V
iforomo,DEM
lesibawo,DEM
.,PUNCT
,
Ukutjengisa,N
izinga,N05
okungilo,POS
lepahla,N
namkha,CONJ
umsebenzi,N03
",",PUNCT
iya,V
ku,LOC
:,PUNCT
Nice,V
Classification,P
-,PUNCT
8th,N
edition,LOC
.,PUNCT
,
Ngaphandle,ADV
kwalokho,DEM02
vakatjhela,V
ama-ofisi,V
ePitori,LOC
.,PUNCT
,
Zalisa,V
izinga,N05
ku-51,PUNCT
weforomo,N
i-TM1,DEM
.,PUNCT
,
Tlola,N
phasi,ADV
yoke,QUANT04
ipahla,N09
nemisebenzi,N04
ozakufuna,V
ukusebenzisela,V
khona,CONJ
itshwayo,COP
lebhizinisi,N05
ku-57,PUNCT
weforomo,N
i-TM1,DEM
.,PUNCT
,
Kumele,V
utjheje,V
bonyana,CONJ
ungafaki,V
ipahla,N09
namkha,CONJ
imisebenzi,N04
esemazingeni,N06
ahlukileko,REL
esibaweni,LOC
esisodwa,QUANT01
setshwayo,REL
lerhwebo,P
.,PUNCT
,
Nawenze,V
njalo,ADV
',PUNCT
ufanele,V
ukulungisa,V
ihlathululo,CONJ
ukuze,CONJ
ifake,V
ipahla,N09
namkha,CONJ
umsebenzi,N01
okhambelana,V
nezinga,N05
elilodwa,QUANT05
elithileko,REL
.,PUNCT
,
Okhunye,ADV
okuseleko,V
",",PUNCT
ufanele,V
wenze,V
isibawo,N
esinye,ADJ07
ngobutjha,P
.,PUNCT
,
Iziko,N05
74,PUNCT
leforomo,N
I-TM1,DEM
"""",PUNCT
I-adresi,N
yomsebenzi,N03
"""",PUNCT
kulapho,DEM02
uzakuthola,V
khona,CONJ
imitlolo,DEM
yokuthintana,V
evela,V
e-ofisini,LOC
letshwayo,REL
lebhizinisi,N05
.,PUNCT
,
Nangabe,CONJ
i-adresi,N
le,DEM01
iyatjhuguluka,V
",",PUNCT
kumele,V
wazise,V
umNyango,N
ngokufaneleko,N
ngokubawa,V
irhelebho,N
lokutjhugulula,V
i-adresi,N
eforomeni,LOC
i-TM2,ADV
.,PUNCT
,
Isibawo,N
sakho,POS07
nasikhambelana,V
nazo,ADV
zoke,QUANT10
iimfuneko,ADV
ezibekiweko,POS
",",PUNCT
uzakunikelwa,V
ilanga,N05
nenomboro,P
yesibawo,POS
.,PUNCT
,
Ukuthintana,V
okuzakwenzeka,V
kuzabe,V
kusetjenziswa,V
inomboro,N
yesibawo,POS
leso,DEM02
.,PUNCT
,
Nanyana,N05
kuthatha,V
isikhathi,N07
esingange-18,REL
ukutlolisa,N
itshwayo,COP
lebhizinisi,N05
nawuthoma,V
ukulisebenzisa,V
emva,P
kokufumana,V
inomboro,N
yesibawo,POS
.,PUNCT
,
Nangabe,CONJ
itshwayo,COP
lakho,POS05
lamukelwe,V
ngaphandle,ADV
kwenthikamezo,POS
",",PUNCT
kumele,V
ulikhangise,V
eNcwadini,N09
yamaPhathenti,P
",",PUNCT
egadangiswa,V
njalo,ADV
ngenyanga,N09
baGadangisi,N
bakaRhulumende,V
.,PUNCT
,
Umphakathi,N03
unikelwa,V
iinyanga,LOC
ezintathu,POS06
bonyana,CONJ
uphikise,V
lokho,DEM02
.,PUNCT
,
Nangabe,CONJ
kunokuphikisa,V
okutholakalako,REL
",",PUNCT
umTlolisi,N
wamaTshwayo,REL
weBhizinisi,V
webo,N
uzakubiza,V
umhlangano,N03
hlangana,V
nomphikisako,P
kanye,ADV
nombawi,P
.,PUNCT
,
Nangabe,CONJ
akhenge,COP
abe,V
khona,PRON15
ophikisako,V
isitifikeyidi,N
setshwayo,REL
lebhizinisi,N05
siyakhitjhwa,V
sinikelwe,V
umbawi,POS
waso,POS01
.,PUNCT
,
Ungathintana,V
nesentha,P
yokuthintana,V
namakhastama,V
yakwa-dti,P
kinasi,P
inomboro,N
(,PUNCT
0861,PUNCT
84,PUNCT
33,PUNCT
84,PUNCT
),PUNCT
.,PUNCT
,
Nawubhadala,V
ebhankeni,LOC
sebenzisa,V
ikhowudu,N
yekhastama,V
.,PUNCT
,
Umuntu,N01
otjhonileko,REL
mumuntu,N
okolodako,REL
ilifa,V
lakhe,POS05
(,PUNCT
yoke,QUANT04
into,N09
",",PUNCT
kufaka,V
imali,N09
umuntu,N01
ayikolodako,POS
),PUNCT
elithethwe,V
ngokomthetho,P
(,PUNCT
libekwe,V
ngaphasi,P
kwelawulo,POS
ukufika,V
lapho,DEM02
azakukghona,V
ukubhadela,V
isikolodo,N
),PUNCT
.,PUNCT
,
Nayikuthi,ADV
utjhade,N
ngokuhlanganyela,V
ipahla,N09
begodu,ADV
othethene,V
naye,ADV
uyatjhona,REL
",",PUNCT
umThetho,N03
wokuTjhona,COP
ka-1936,PUNCT
nawe,ADV
ukuthatha,V
njengotjhonileko,N
.,PUNCT
,
Nayikuthi,ADV
otjhonileko,REL
ufuna,V
ukuthathwa,V
njengongakatjhoni,LOC
eminyakeni,N04
elitjhumi,REL
yokuthathwa,V
njengotjhonileko,N
",",PUNCT
angenza,V
isibawo,N
sokubuyiselwa,V
ebujameni,V
bangaphambilini,N
.,PUNCT
,
Ngubani,N01
ongenza,V
isibawo,N
sokubuyiselwa,V
ebujameni,V
bangaphambilini,N
?,PUNCT
,
ngotjhonileko,N
,
yi-ejenti,P
egunyaziweko,V
yotjhonileko,N
",",PUNCT
nayikuthi,ADV
otjhonileko,REL
akahlali,V
eSewula,ADV
Afrika,LOC
,
mhlolokazi,N03
namkha,CONJ
umfelwa,V
wotjhonileko,N
",",PUNCT
nayikuthi,ADV
bebatjhade,V
ngokuhlanganyela,V
ipahla,N09
,
obekathethwe,V
ngotjhonileko,N
ngaphambilini,P
",",PUNCT
nayikuthi,ADV
bebatjhade,V
ngokuhlanganyela,V
ipahla,N09
,
ngophetha,V
iimfiso,P
zewili,N05
(,PUNCT
i-executor,LOC
),PUNCT
yelifa,V
lohlongakeleko,N
otjhonileko,REL
.,PUNCT
,
Otjhonileko,REL
angenza,V
isibawo,N
sokubuyiselwa,V
ebujameni,V
bangaphambilini,N
msinyana,N01
kangangani,ADV
ngemva,P
kokuthathelwa,V
ilifa,V
ngokomthetho,P
?,PUNCT
,
Kwesinye,POS15
nesinye,N07
isikhathi,N07
:,PUNCT
,
msinyana,N01
ngemva,P
kobana,N02
zoke,QUANT10
iinkolodo,N
ezokolodwako,POS
zibhadelwe,V
kanye,ADV
neendleko,P
zokuthathwa,V
ngokomthetho,P
kwelifa,V
zibhadelwe,V
ngokuzeleko,CONJ
,
nayikuthi,ADV
otjhonileko,REL
wenza,V
isibopho,N07
sangokomthetho,POS
sokubhadela,V
isikolodo,N
esamukelwa,V
ngabathintekako,N
namkha,CONJ
abakolodako,N
ngokwesibalo,POS
nenani,N05
",",PUNCT
begodu,ADV
otjhonileko,REL
ubhadele,V
namkha,CONJ
unikele,V
ngesiqinisekiso,N07
.,PUNCT
,
Ngemva,P
kwenyanga,N09
ezisithandathu,REL
:,PUNCT
,
nayikuthi,ADV
kungakapheli,V
iinyanga,LOC
ezisithandathu,REL
lezi,DEM01
",",PUNCT
akunasikolodo,N
esifunwe,V
elifeni,V
lotjhonileko,N
begodu,ADV
ngokuya,V
kobujamo,P
bokobana,POS
:,PUNCT
,
lokhu,DEM01
kukokuthoma,P
ukobana,CONJ
otjhonileko,REL
athathelwe,V
ilifa,V
ngokomthetho,P
,
otjhonileko,REL
akakafunyanwa,V
anomlandu,N03
wokwephulwa,V
komthetho,N03
okuthileko,LOC
.,PUNCT
,
Ngemva,P
kweenyanga,POS
ezilitjhumi,REL
nambili,P
ukuthoma,V
ngelanga,N05
lesiqinisekiso,N07
saka-Master,POS
se-akhawundi,V
yokuthoma,V
ye-trustee,N
elifeni,V
begodu,ADV
ngokuya,V
kobujamo,P
bokobana,POS
:,PUNCT
,
lokhu,DEM01
kukokuthoma,P
ukobana,CONJ
otjhonileko,REL
athathelwe,V
ilifa,V
ngokomthetho,P
,
otjhonileko,REL
akakafunyanwa,V
anomlandu,N03
wokwephulwa,V
komthetho,N03
okuthileko,LOC
.,PUNCT
,
Ngemva,P
kweminyaka,N04
emithathu,POS06
:,PUNCT
,
ukuthoma,V
ngelanga,N05
lesiqinisekiso,N07
saka-Master,POS
e-akhawuntini,LOC
yokuthoma,V
ye-trustee,N
elifeni,V
nayikuthi,ADV
otjhonileko,REL
besekhe,V
wathathelwa,V
ilifa,V
ngokomthetho,P
ukudlula,V
ihlandla,V
linye,ADJ05
kodwana,CONJ
bekangakafunyanwa,P
anomlandu,N03
wokwephulwa,V
komthetho,N03
okuthileko,LOC
.,PUNCT
,
Ngemva,P
kweminyaka,N04
emihlanu,POS06
:,PUNCT
,
ebujameni,V
botjhonileko,N
ongakafunyanwa,V
anomlandu,N03
wokwephula,V
umthetho,N03
.,PUNCT
,
Ngemva,P
kweminyaka,N04
elitjhumi,REL
:,PUNCT
,
otjhonileko,REL
kufanele,V
athathwe,V
njengobuyiselwe,V
ebujameni,V
bangaphambilini,N
-,PUNCT
ngaphandle,ADV
kwalokha,V
",",PUNCT
kungakapheli,V
iminyaka,N04
elitjhumi,REL
yokobana,POS
ikhotho,P
ithethe,V
omunye,ADJ01
njengotjhonileko,N
",",PUNCT
umuntu,N01
onekareko,N
wenza,V
isibawo,N
ekhotho,LOC
bona,CONJ
ingabuyiseli,V
ebujameni,V
bangaphambilini,N
otjhonileko,REL
begodu,ADV
isibawo,N
leso,DEM02
siyavunywa,V
.,PUNCT
,
Amagadango,N
okufanele,V
alandelwe,V
,
Angeze,REL06
wenza,V
isibawo,N
sokubuyiselwa,V
ebujameni,V
bangaphambilini,N
ngokwakho,PRES
kodwana,CONJ
uzakutlhoga,N
irhelebho,N
lezomthetho,POS
.,PUNCT
,
Ilifa,V
lomuntu,N01
ohlongakeleko,N
liba,V
khona,CONJ
lokha,CONJ
umuntu,N01
nakahlongakalako,POS
begodu,ADV
atjhiya,REL
ipahla,N09
kanye,ADV
/,PUNCT
namkha,CONJ
umtlolo,N
oyiwili,N05
namkha,CONJ
othathwa,V
njengewili,N05
.,PUNCT
,
Ilifa,V
kufanele,V
liphathwe,V
belisatjalaliswe,REL
ngokuya,V
kwewili,N05
yohlongakeleko,N
namkha,CONJ
nayikuthi,ADV
ohlongakeleko,N
akakatjhiyi,REL
iwili,N05
",",PUNCT
ngokuya,V
kweenjamiso,REL
zomthetho,N03
.,PUNCT
,
UmThetho,N03
wokuPhathwa,POS
kwamaFa,V
ka-1965,PUNCT
",",PUNCT
ubeka,V
ikambiso,N
ezakulandelwa,V
ukuphatha,V
ilifa,V
lohlongakeleko,P
.,PUNCT
,
Ilifa,V
lohlongakeleko,N
kufanele,V
libikwe,V
ku-Master,LOC
kungakapheli,V
amalanga,N06
ali-14,REL
welanga,N05
lokuhlongakala,V
.,PUNCT
,
Ukuhlongakala,V
kungabikwa,V
ngomunye,ADV
nomunye,ADV
umuntu,N01
olawula,V
namkha,CONJ
ophethe,V
umtlolo,N
womuntu,N01
ohlongakeleko,N
oyiwili,N05
namkha,CONJ
othathwa,V
njengewili,N05
.,PUNCT
,
Kufanele,V
kubikwe,V
nini,ADV
ukuhlongakala,V
ku-Master,LOC
?,PUNCT
,
Nayikuthi,ADV
umuntu,N01
ohlongakeleko,N
uhlongakalele,V
eSewula,ADV
Afrika,LOC
begodu,ADV
utjhiye,V
ipahla,N09
kanye,ADV
/,PUNCT
namkha,CONJ
omunye,ADJ01
nomunye,ADV
umtlolo,N
oyiwili,N05
namkha,CONJ
othathwa,V
njengewili,N05
,
Nayikuthi,ADV
ohlongakeleko,N
wahlongakalela,V
ngaphandle,ADV
kweSewula,LOC
Afrika,LOC
",",PUNCT
kodwana,CONJ
watjhiya,V
ipahla,N09
eSewula,ADV
Afrika,LOC
kanye,ADV
/,PUNCT
namkha,CONJ
nomtlolo,N
oyiwili,N05
namkha,CONJ
othathwa,V
njengewili,N05
.,PUNCT
,
Libikwa,V
kuphi,NUM15
ilifa,V
lomuntu,N01
ohlongakeleko,N
?,PUNCT
,
Nanyana,N05
woke,QUANT01
ama-ofisi,V
kamarhastrada,N
aziindawo,P
zokusebenzela,V
zaka-Master,N
lapho,DEM02
amafa,N06
wabahlongakeleko,N
abikwa,V
khona,PRON15
",",PUNCT
anamandla,N06
wangokomthetho,N
aqintelweko,N
begodu,ADV
azakudlulisela,V
woke,QUANT01
amafa,N06
anamawili,N06
kanye,ADV
namafa,N06
adlula,V
i-R50,N
000,REL
ngenani,N05
e-ofisini,LOC
lephrovinsi,V
laka-Master,POS
.,PUNCT
,
Nawufisa,V
ukubika,V
ilifa,V
elinjalo,REL05
",",PUNCT
kuhle,ADJ05
wenze,V
njalo,ADV
bunqopha,ADV
e-ofisini,LOC
laka-Master,POS
.,PUNCT
,
Nayikuthi,ADV
inani,N05
lelifa,V
lingaphasi,V
kwe-R50,N
000,REL
",",PUNCT
bika,V
ilifa,V
e-ofisini,LOC
lakamarhastrada,POS
.,PUNCT
,
Nayikuthi,ADV
lidlula,V
i-R50,N
000,REL
",",PUNCT
bika,V
bunqopha,ADV
e-ofisini,LOC
laka-Master,POS
.,PUNCT
,
nayikuthi,ADV
ohlongakeleko,N
bekahlala,V
eSewula,ADV
Afrika,LOC
ngesikhathi,N07
sokuhlongakala,V
",",PUNCT
bika,V
ilifa,V
ku-Master,LOC
onamandla,N06
wangokomthetho,N
wendawo,N09
lapho,CONJ
ohlongakeleko,N
bekahlala,V
khona,PRON15
ngesikhathi,N07
sokuhlongakala,V
.,PUNCT
,
nayikuthi,ADV
ohlongakeleko,N
bekangahlali,V
eSewula,ADV
Afrika,LOC
ngesikhathi,N07
sokuhlongakala,V
",",PUNCT
bika,V
ilifa,V
komunye,ADJ01
nomunye,ADV
(,PUNCT
kodwana,CONJ
kungapheleli,V
koyedwa,REL
),PUNCT
u-Master,N
,
bika,V
ilifa,V
ngokuzalisa,V
iForomo,DEM
J294,ADV
:,PUNCT
Death,N
notice,POS
(,PUNCT
Isaziso,N07
sokuhlongakala,V
),PUNCT
kanye,ADV
neminye,ADV
imitlolo,DEM
esekelako,REL
erhenyiswe,V
ngenzasi,N
,
ungafumana,V
iforomo,DEM
lesaziso,N07
sokuhlongakala,V
neminye,ADV
imitlolo,DEM
yokubika,V
kwelinye,POS15
nelinye,ADV
i-ofisi,V
laka-Master,N
wekhotho,LOC
ephakamileko,V
namkha,CONJ
kwelinye,POS15
nelinye,ADV
i-ofisi,V
lakamarhastrada,POS
,
inani,N05
lelifa,V
kanye,ADV
nomhlobo,N03
wesikhundla,N07
esifunekako,N
uzakuqunta,N
ngemitlolo,P
ozayizalisa,V
bewuyilethe,V
.,PUNCT
,
Nayikuthi,ADV
inani,N05
lelifa,V
lingaphasi,V
kwe-R125,ADV
000,REL
",",PUNCT
zalisa,V
imitlolo,DEM
elandelako,REL
:,PUNCT
,
isaziso,N07
sokuhlongakala,V
,
incwadi,N09
yesifungo,N07
:,PUNCT
Imininingwana,N04
yesihlobo,N07
-,PUNCT
elizakuzaliswa,V
nayikuthi,ADV
ohlongakeleko,N
akhenge,COP
atjhiye,V
iwili,N05
esebenzako,REL
(,PUNCT
Form,N
J192,ADV
:,PUNCT
Affidavit,N
:,PUNCT
particulars,N
of,POS
next,N
of,POS
kin,V
next,N
of,POS
kin,N
),PUNCT
,
iforomo,DEM
lerhemo,POS
,
ukukhonjwa,V
bona,CONJ
usebenze,V
njengophetha,V
iimfuno,PRN
zewili,N05
(,PUNCT
iForomo,DEM
lokukhomba,V
),PUNCT
-,PUNCT
elizakuzaliswa,V
ziindlalifa,P
ekukhonjweni,V
komjameli,P
ka-Master,POS
:,PUNCT
,
nayikuthi,ADV
lilifa,V
elinganawili,N05
namkha,CONJ
,
nayikuthi,ADV
iwili,N05
ayikhombi,V
othileko,REL
njengomphethi,V
weemfuno,N
othileko,REL
;,PUNCT
namkha,CONJ
,
nayikuthi,ADV
okhonjwe,V
njengomphethi,V
weemfuno,N
uhlongakele,V
namkha,CONJ
wale,V
ukukhonjwa,V
.,PUNCT
,
Isibopho,N07
nokwamukelwa,V
kwemilayo,N
ka-Master,POS
.,PUNCT
,
Namathisela,V
imitlolo,DEM
elandelako,REL
emaforomini,LOC
azalisiweko,N
arhenyiswe,V
ngehla,V
:,PUNCT
,
isitifikeyidi,N
samambala,POS
sokuhlongakala,V
namkha,CONJ
ikhophi,N05
eqinisekisiweko,V
yaso,POS04
,
isitifikeyidi,N
samambala,POS
somtjhado,N
namkha,CONJ
ikhophi,N05
eqinisekisiweko,V
yaso,POS04
-,PUNCT
nayifunekako,N
,
woke,QUANT01
amawili,N06
nama-codicils,N
(,PUNCT
okutjho,V
",",PUNCT
ihlangothi,N09
lokungezelela,V
lewili,N05
elitjhugulula,REL
iwili,N05
yokuthoma,V
namkha,CONJ
elisula,V
ihlangothi,N09
layo,POS05
),PUNCT
namkha,CONJ
imitlolo,DEM
ehlose,V
lokho,DEM02
-,PUNCT
nayikhona,PRON15
,
irhemo,V
labanikeli,N02
beenkolodo,N
bohlongakeleko,N
-,PUNCT
nalifunekako,N
,
isifungo,N07
esiqinisekisa,V
bona,CONJ
ilifa,V
sele,N05
libikiwe,V
komunye,ADJ01
u-Master,N
namkha,CONJ
kwenye,POS15
indawo,N09
yokusebenzela,V
ka-Master,POS
.,PUNCT
,
Nayikuthi,ADV
ilifa,V
lingaphasi,V
kwe-R125,ADV
000,P
",",PUNCT
u-Master,N
angasebenza,V
ngaphandle,ADV
kwencwadi,N09
yokuphethwa,V
kweemfiso,P
zewili,N05
esikhundleni,N07
salokho,DEM02
akhuphe,V
iincwadi,N
zesigunyazo,POS
ngokuya,V
kwesiGaba,N
18(3),PUNCT
somThetho,N03
wokuPhathwa,POS
kwamaFa,V
ka-1956,P
.,PUNCT
,
Nayikuthi,ADV
inani,N05
lelifa,V
lidlula,V
i-R125,ADV
000,REL
",",PUNCT
zalisa,V
imitlolo,DEM
elandelako,REL
:,PUNCT
,
isaziso,N07
sokuhlongakala,V
,
incwadi,N09
yesifungo,N07
:,PUNCT
Imininingwana,N04
yesihlobo,N07
-,PUNCT
elizakuzaliswa,V
nayikuthi,ADV
ohlongakeleko,N
akhenge,COP
atjhiye,V
iwili,N05
esebenzako,REL
(,PUNCT
Form,N
J192,ADV
:,PUNCT
Affidavit,N
:,PUNCT
particulars,N
of,POS
next,N
of,POS
kin,N
),PUNCT
.,PUNCT
,
Isifungwesi,N
",",PUNCT
esenziwa,V
sihlobo,N07
somuntu,N01
onzima,REL01
ohlongakeleko,N
",",PUNCT
obekanganawili,REL
",",PUNCT
kufanele,V
sibeke,V
bona,CONJ
ilifa,V
alikabikwa,V
ku-Master,LOC
namkha,CONJ
endaweni,N09
yokusebenzela,V
(,PUNCT
nayikhona,PRON15
),PUNCT
,
iforomo,DEM
lerhemo,POS
,
ukuKhethwa,P
njengozakuPhetha,N
iimFuno,PRN
zeWili,N05
/,PUNCT
Iforomo,DEM
lokukhethwa,V
-,PUNCT
elizakuzaliswa,V
ziindlalifa,P
ukukhomba,V
umjameli,REL
ka-Master,POS
:,PUNCT
,
nayikuthi,ADV
lilifa,V
elinganawili,N05
namkha,CONJ
,
nayikuthi,ADV
iwili,N05
ayikhombi,V
othileko,REL
njengomphethi,V
namkha,CONJ
,
nayikuthi,ADV
okhonjwe,V
njengomphethi,V
uhlongakele,V
namkha,CONJ
wale,V
ukukhonjwa,V
.,PUNCT
,
Ukwamukelwa,N
kwe-trust,POS
njengozakuPhetha,N
iimFuno,PRN
zeWili,N05
elizakuzaliswa,V
ngeduplikheyithi,P
ngomunye,ADV
umu,P
/,PUNCT
abantu,N02
o,LOC
/,PUNCT
abakhonjwe,V
njengabaphethi,N
beemfuno,N
.,PUNCT
,
Isibopho,N07
ne-Bond,P
of,POS
Security,POS
elizakuzaliswa,V
ngaphandle,ADV
kwalokha,V
umphethi,N
weemfiso,P
zewili,N05
:,PUNCT
,
abekelwe,V
ngeqadi,POS
ekunikeleni,V
ngesiqinisekiso,N07
ewilini,N05
",",PUNCT
namkha,CONJ
,
mbelethi,REL
",",PUNCT
ngothethweko,N
/,PUNCT
ngothetheko,N
namkha,CONJ
mntwana,N01
wohlongakeleko,POS
.,PUNCT
,
Letha,V
amaforomo,N
azalisiweko,N
arhenyiswe,V
ngenzasi,N
kanye,ADV
nemitlolo,ADV
elandelako,REL
:,PUNCT
,
isitifikeyidi,N
samambala,POS
namkha,CONJ
ikhophi,N05
yaso,POS04
eqinisekisiweko,V
,
isitifikeyidi,N
samambala,POS
somtjhado,N
namkha,CONJ
ikhophi,N05
yaso,POS04
eqinisekisiweko,V
-,PUNCT
nayifunekako,N
.,PUNCT
,
woke,QUANT01
amawili,N06
nama-codicils,N
(,PUNCT
okutjho,V
",",PUNCT
ihlangothi,N09
lokungezelela,V
lewili,N05
elitjhugulula,REL
iwili,N05
yokuthoma,V
namkha,CONJ
elisula,V
ihlangothi,N09
layo,POS05
),PUNCT
namkha,CONJ
imitlolo,DEM
ehlose,V
lokho,DEM02
-,PUNCT
nayikhona,PRON15
,
Nayikuthi,ADV
ilifa,V
lidlula,V
i-R125,ADV
000,P
",",PUNCT
iincwadi,N
zokuphethwa,V
kweemfiso,P
zewili,N05
kufanele,V
zikhutjhwe,V
",",PUNCT
begodu,ADV
